model,uid,recommendation,positive,recall,precision,f1,wcoverage
gpt-4o-2024-08-06,51449,The Hound of the Baskervilles - by Arthur Conan Doyle,TRUE,0.2,1,0.33333333333333337,0.07500000000000001
gpt-4o-2024-08-06,51449,The Night Watch - by Sarah Waters,TRUE,0.4,1,0.5714285714285715,0.24444444444444444
gpt-4o-2024-08-06,53304,A Great Deliverance - by Elizabeth George,FALSE,0.2,1,0.33333333333333337,0.225
gpt-4o-2024-08-06,53304,Angels & Demons - by Dan Brown,TRUE,0,0,NA,0
gpt-4o-2024-08-06,53304,One for the Money - by Janet Evanovich,TRUE,0,0,NA,0
gpt-4o-2024-08-06,53304,The Grapes of Wrath - by John Steinbeck,FALSE,0,0,NA,0.45833333333333326
gpt-4o-2024-08-06,54589,Before I Go to Sleep - by S.J. Watson,TRUE,0,0,NA,-0.08888888888888888
gpt-4o-2024-08-06,54589,The Notebook - by Nicholas Sparks,FALSE,0.6,1,0.7499999999999999,0.5111111111111111
gpt-4o-2024-08-06,54589,The Secret - by Rhonda Byrne,FALSE,0.5,1,0.6666666666666666,0.3055555555555555
gpt-4o-2024-08-06,54589,The Surgeon - by Tess Gerritsen,TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01666666666666666
gpt-4o-2024-08-06,56246,About a Boy - by Nick Hornby,TRUE,0,0,NA,-0.06111111111111111
gpt-4o-2024-08-06,56246,Pride and Prejudice - by Jane Austen,FALSE,0,0,NA,-0.05555555555555555
gpt-4o-2024-08-06,56246,Sons and Lovers - by D.H. Lawrence,FALSE,0,0,NA,-0.10833333333333334
gpt-4o-2024-08-06,56246,The Street Lawyer - by John Grisham,TRUE,0.2,1,0.33333333333333337,0.00555555555555554
gpt-4o-2024-08-06,57302,The Boys on the Bus - by Timothy Crouse,TRUE,0.25,1,0.4,0.00555555555555554
gpt-4o-2024-08-06,57302,The Da Vinci Code - by Dan Brown,FALSE,0.4,1,0.5714285714285715,0.2861111111111111
gpt-4o-2024-08-06,57302,The Great Gatsby - by F. Scott Fitzgerald,FALSE,0.25,0.5,0.3333333333333333,0.3111111111111111
gpt-4o-2024-08-06,57302,The World According to Bob - by James Bowen,TRUE,0.16666666666666666,1,0.2857142857142857,0.14444444444444443
gpt-4o-2024-08-06,57935,Noble House - by James Clavell,TRUE,0,0,NA,0.01111111111111111
gpt-4o-2024-08-06,57935,The Art of Happiness - by Dalai Lama XIV and Howard Cutler,TRUE,0.2,1,0.33333333333333337,0.09166666666666666
gpt-4o-2024-08-06,57935,The Lovely Bones - by Alice Sebold,FALSE,0.8,0.8,0.8000000000000002,0.14722222222222223
gpt-4o-2024-08-06,57935,The Road - by Cormac McCarthy,FALSE,0.6,0.75,0.6666666666666665,0.08888888888888889
gpt-4o-2024-08-06,58834,Cloudstreet - by Tim Winton,TRUE,0.3333333333333333,1,0.5,0.03611111111111111
gpt-4o-2024-08-06,58834,"Eat, Pray, Love - by Elizabeth Gilbert",FALSE,0.2,1,0.33333333333333337,0.21111111111111108
gpt-4o-2024-08-06,58834,The Celestine Prophecy - by James Redfield,FALSE,0.5,0.6666666666666666,0.5714285714285715,0.5083333333333333
gpt-4o-2024-08-06,58834,The Secret River - by Kate Grenville,TRUE,0.3333333333333333,1,0.5,0.09166666666666667
gpt-4o-2024-08-06,59812,The Da Vinci Code - by Dan Brown,FALSE,0.25,0.3333333333333333,0.28571428571428575,-0.20555555555555555
gpt-4o-2024-08-06,59812,The Night Circus - by Erin Morgenstern,TRUE,1,0.6,0.7499999999999999,0.1861111111111111
gpt-4o-2024-08-06,59812,The Pillars of the Earth - by Ken Follett,TRUE,0.5,1,0.6666666666666666,0.24722222222222215
gpt-4o-2024-08-06,59812,The Scarlet Letter - by Nathaniel Hawthorne,FALSE,0,0,NA,0.2722222222222222
gpt-4o-2024-08-06,66640,Along Came a Spider - by James Patterson,TRUE,0,0,NA,0
gpt-4o-2024-08-06,66640,The No. 1 Ladies' Detective Agency - by Alexander McCall Smith,FALSE,0.3333333333333333,0.5,0.4,-0.06388888888888891
gpt-4o-2024-08-06,66640,The Secret Life of Bees - by Sue Monk Kidd,FALSE,0,0,NA,0.1555555555555556
gpt-4o-2024-08-06,66640,The Shack - by William P. Young,TRUE,0,0,NA,0.03611111111111111
gpt-4o-2024-08-06,69929,River God - by Wilbur Smith,TRUE,0,0,NA,0
gpt-4o-2024-08-06,69929,The Andromeda Strain - by Michael Crichton,TRUE,0.2,0.5,0.28571428571428575,0.16388888888888886
gpt-4o-2024-08-06,69929,The Bear and the Dragon - by Tom Clancy,FALSE,0.6666666666666666,1,0.8,0.30277777777777776
gpt-4o-2024-08-06,69929,The Lost World - by Michael Crichton,FALSE,0.2,1,0.33333333333333337,0.1361111111111111
gpt-4o-2024-08-06,72975,The Lovely Bones - by Alice Sebold,TRUE,0.5,1,0.6666666666666666,0.21111111111111108
gpt-4o-2024-08-06,72975,The Night Circus - by Erin Morgenstern,TRUE,0.5,1,0.6666666666666666,0.33055555555555555
gpt-4o-2024-08-06,72975,The Red Tent - by Anita Diamant,FALSE,0.4,1,0.5714285714285715,0.4638888888888889
gpt-4o-2024-08-06,72975,The Teahouse Fire - by Ellis Avery,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
gpt-4o-2024-08-06,72992,1984 - by George Orwell,TRUE,0,0,NA,0.1111111111111111
gpt-4o-2024-08-06,72992,The Art of War - by Sun Tzu,FALSE,0,0,NA,0.06666666666666668
gpt-4o-2024-08-06,72992,The Plague - by Albert Camus,TRUE,0.25,0.3333333333333333,0.28571428571428575,0.06944444444444445
gpt-4o-2024-08-06,72992,The Prince - by Niccolò Machiavelli,FALSE,0.2,1,0.33333333333333337,0.38055555555555554
gpt-4o-2024-08-06,75096,The Da Vinci Code - by Dan Brown,FALSE,0.4,1,0.5714285714285715,0.5138888888888888
gpt-4o-2024-08-06,75096,The Forgotten Beasts of Eld - by Patricia A. McKillip,TRUE,0.2,1,0.33333333333333337,0.07777777777777778
gpt-4o-2024-08-06,75096,The Prophet - by Kahlil Gibran,TRUE,0.3333333333333333,1,0.5,0.3055555555555555
gpt-4o-2024-08-06,75096,The Rosie Project - by Graeme Simsion,FALSE,0.2,1,0.33333333333333337,0.488888888888889
gpt-4o-2024-08-06,79687,Neuromancer - by William Gibson,TRUE,0,0,NA,0
gpt-4o-2024-08-06,79687,The Children of Húrin - by J. R. R. Tolkien,FALSE,0.4,0.6666666666666666,0.5,0.24166666666666667
gpt-4o-2024-08-06,79687,The Hobbit - by J. R. R. Tolkien,TRUE,0.25,0.5,0.3333333333333333,0.2361111111111111
gpt-4o-2024-08-06,79687,The Silmarillion - by J. R. R. Tolkien,FALSE,0.6,0.75,0.6666666666666665,-0.00277777777777776
gpt-4o-2024-08-06,80135,Steppenwolf - by Hermann Hesse,TRUE,0.25,1,0.4,0.15555555555555553
gpt-4o-2024-08-06,80135,The Alchemist - by Paulo Coelho,FALSE,0.6,0.75,0.6666666666666665,0.15555555555555553
gpt-4o-2024-08-06,80135,The Elegance of the Hedgehog - by Muriel Barbery,FALSE,0.6666666666666666,1,0.8,0.3694444444444444
gpt-4o-2024-08-06,80135,The Stranger - by Albert Camus,TRUE,0.4,0.6666666666666666,0.5,0.1388888888888889
gpt-4o-2024-08-06,80754,The Catcher in the Rye - by J.D. Salinger,FALSE,0,0,NA,0.11111111111111112
gpt-4o-2024-08-06,80754,The Firm - by John Grisham,FALSE,0,0,NA,0.3333333333333333
gpt-4o-2024-08-06,80754,The Girl with the Dragon Tattoo - by Stieg Larsson,TRUE,0.5,0.5,0.5,0.12222222222222222
gpt-4o-2024-08-06,80754,The Silence of the Lambs - by Thomas Harris,TRUE,0.4,0.6666666666666666,0.5,0.24722222222222223
gpt-4o-2024-08-06,88976,Heart of Darkness - by Joseph Conrad,TRUE,1,1,1,0.3055555555555555
gpt-4o-2024-08-06,88976,The Da Vinci Code - by Dan Brown,FALSE,1,0.3333333333333333,0.5,0.5
gpt-4o-2024-08-06,88976,The Notebook - by Nicholas Sparks,FALSE,0.5,1,0.6666666666666666,0.18333333333333335
gpt-4o-2024-08-06,88976,The Shining - by Stephen King,TRUE,0,0,NA,0.02222222222222222
gpt-4o-2024-08-06,89852,The Green Mile - by Stephen King,FALSE,0.3333333333333333,1,0.5,0.27499999999999997
gpt-4o-2024-08-06,89852,The Secret Life of Bees - by Sue Monk Kidd,TRUE,0.25,1,0.4,0.05555555555555554
gpt-4o-2024-08-06,89852,The Silent Corner - by Dean Koontz,TRUE,0.4,1,0.5714285714285715,0.3055555555555556
gpt-4o-2024-08-06,89852,The Witching Hour - by Anne Rice,FALSE,0.2,0.5,0.28571428571428575,0.08055555555555557
gpt-4o-2024-08-06,91184,1984 - by George Orwell,FALSE,0.25,1,0.4,0.31388888888888883
gpt-4o-2024-08-06,91184,The Complete Calvin and Hobbes - by Bill Watterson,TRUE,0.25,1,0.4,0.14444444444444446
gpt-4o-2024-08-06,91184,The Dilbert Principle - by Scott Adams,FALSE,0.25,1,0.4,0.28055555555555556
gpt-4o-2024-08-06,91184,The Prophet - by Kahlil Gibran,TRUE,0,0,NA,0
gpt-4o-2024-08-06,94865,Out - by Natsuo Kirino,TRUE,0,0,NA,0
gpt-4o-2024-08-06,94865,The Da Vinci Code - by Dan Brown,FALSE,0.6,1,0.7499999999999999,0.375
gpt-4o-2024-08-06,94865,The Devotion of Suspect X - by Keigo Higashino,TRUE,0.6,0.75,0.6666666666666665,0.29722222222222217
gpt-4o-2024-08-06,94865,The Girl on the Train - by Paula Hawkins,FALSE,0.4,0.6666666666666666,0.5,0.30277777777777776
gpt-4o-2024-08-06,95593,Big Trouble - by Dave Barry,TRUE,0.25,0.3333333333333333,0.28571428571428575,-0.01388888888888888
gpt-4o-2024-08-06,95593,The God of Small Things - by Arundhati Roy,FALSE,1,1,1,0.5666666666666667
gpt-4o-2024-08-06,95593,The No. 1 Ladies' Detective Agency - by Alexander McCall Smith,FALSE,0.5,0.5,0.5,0.3638888888888888
gpt-4o-2024-08-06,95593,The World According to Garp - by John Irving,TRUE,0.6,0.75,0.6666666666666665,0.1388888888888889
gpt-4o-2024-08-06,99252,The Firm - by John Grisham,TRUE,0.2,1,0.33333333333333337,0.08055555555555555
gpt-4o-2024-08-06,99252,The Help - by Kathryn Stockett,TRUE,0,0,NA,-0.06388888888888888
gpt-4o-2024-08-06,99252,The Notebook - by Nicholas Sparks,FALSE,0,0,NA,0.33888888888888885
gpt-4o-2024-08-06,99252,The Shunning - by Beverly Lewis,FALSE,0,0,NA,-0.15833333333333333
gpt-4o-2024-08-06,102399,The Haunting of Hill House - by Shirley Jackson,TRUE,0.25,0.3333333333333333,0.28571428571428575,0.01944444444444446
gpt-4o-2024-08-06,102399,The Lightning Thief - by Rick Riordan,FALSE,0.6,1,0.7499999999999999,0.43333333333333335
gpt-4o-2024-08-06,102399,The Secret History - by Donna Tartt,FALSE,0.4,1,0.5714285714285715,0.4111111111111111
gpt-4o-2024-08-06,102399,The Shining - by Stephen King,TRUE,0,0,NA,0.0777777777777778
gpt-4o-2024-08-06,104443,The Alchemist - by Paulo Coelho,FALSE,0.3333333333333333,1,0.5,0.3666666666666667
gpt-4o-2024-08-06,104443,The Da Vinci Code - by Dan Brown,FALSE,0.4,1,0.5714285714285715,0.17777777777777776
gpt-4o-2024-08-06,104443,The Salt Path - by Raynor Winn,TRUE,0.6666666666666666,0.5,0.5714285714285715,0.1111111111111111
gpt-4o-2024-08-06,104443,The Spiral Dance: A Rebirth of the Ancient Religion of the Great Goddess - by Starhawk,TRUE,0.3333333333333333,0.5,0.4,0.25277777777777777
gpt-4o-2024-08-06,109461,Ceremony - by Leslie Marmon Silko,TRUE,0.4,0.6666666666666666,0.5,0.06666666666666667
gpt-4o-2024-08-06,109461,Snow Crash - by Neal Stephenson,FALSE,0,0,NA,0.5
gpt-4o-2024-08-06,109461,The Fountainhead - by Ayn Rand,FALSE,0.4,1,0.5714285714285715,0.3888888888888889
gpt-4o-2024-08-06,109461,The Round House - by Louise Erdrich,TRUE,0.25,0.5,0.3333333333333333,0.01666666666666666
gpt-4o-2024-08-06,112412,Gravity's Rainbow - by Thomas Pynchon,FALSE,0.6,1,0.7499999999999999,0.2444444444444445
gpt-4o-2024-08-06,112412,Infinite Jest - by David Foster Wallace,FALSE,0.4,1,0.5714285714285715,0.29444444444444445
gpt-4o-2024-08-06,112412,The Night Watch - by Sarah Waters,TRUE,0.75,0.6,0.6666666666666665,0
gpt-4o-2024-08-06,112412,The Secret Life of Bees - by Sue Monk Kidd,TRUE,0.8333333333333334,1,0.9090909090909092,0.29444444444444445
gpt-4o-2024-08-06,115150,The Alchemist - by Paulo Coelho,FALSE,0.2,1,0.33333333333333337,0.1277777777777778
gpt-4o-2024-08-06,115150,The Da Vinci Code - by Dan Brown,FALSE,0.75,0.75,0.75,0.5777777777777777
gpt-4o-2024-08-06,115150,The Night Circus - by Erin Morgenstern,TRUE,0.8,0.8,0.8000000000000002,0.45555555555555555
gpt-4o-2024-08-06,115150,The Secret Life of Bees - by Sue Monk Kidd,TRUE,0.3333333333333333,0.5,0.4,0.08333333333333333
gpt-4o-2024-08-06,117581,Little House in the Big Woods - by Laura Ingalls Wilder,TRUE,0.25,1,0.4,0.03888888888888888
gpt-4o-2024-08-06,117581,Misty of Chincoteague - by Marguerite Henry,TRUE,0.3333333333333333,0.5,0.4,-0.00555555555555554
gpt-4o-2024-08-06,117581,The Love Comes Softly Series - by Janette Oke,FALSE,0.5,1,0.6666666666666666,0.3055555555555555
gpt-4o-2024-08-06,117581,The Purpose Driven Life - by Rick Warren,FALSE,0.5,0.5,0.5,0.1
gpt-4o-2024-08-06,122086,The Da Vinci Code - by Dan Brown,FALSE,0.5,0.6666666666666666,0.5714285714285715,0.29166666666666663
gpt-4o-2024-08-06,122086,The Girl with the Dragon Tattoo - by Stieg Larsson,FALSE,0.6666666666666666,1,0.8,0.4472222222222222
gpt-4o-2024-08-06,122086,The Lost World - by Michael Crichton,TRUE,0,0,NA,0.09166666666666666
gpt-4o-2024-08-06,122086,The Pillars of the Earth - by Ken Follett,TRUE,0.5,1,0.6666666666666666,0.05
gpt-4o-2024-08-06,123988,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything - by Steven D. Levitt and Stephen J. Dubner,TRUE,0.5,0.3333333333333333,0.4,0.075
gpt-4o-2024-08-06,123988,The Cartoon Guide to Physics - by Larry Gonick and Art Huffman,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
gpt-4o-2024-08-06,123988,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction - by Trevor Hastie, Robert Tibshirani, and Jerome Friedman",FALSE,0.6,1,0.7499999999999999,0.38055555555555554
gpt-4o-2024-08-06,123988,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses - by Eric Ries,TRUE,0,0,NA,-0.01388888888888887
gpt-4o-2024-08-06,124233,The Grand Sophy - by Georgette Heyer,TRUE,0.3333333333333333,0.5,0.4,-0.04444444444444445
gpt-4o-2024-08-06,124233,The Left Hand of Darkness - by Ursula K. Le Guin,FALSE,0,0,NA,0.4611111111111111
gpt-4o-2024-08-06,124233,The Mysteries of Udolpho - by Ann Radcliffe,FALSE,0.8,1,0.888888888888889,0.37222222222222223
gpt-4o-2024-08-06,124233,The Secret Keeper - by Kate Morton,TRUE,0.4,0.6666666666666666,0.5,0.13333333333333333
gpt-4o-2024-08-06,125396,Charlotte's Web - by E.B. White,TRUE,0.75,0.75,0.75,0.14444444444444446
gpt-4o-2024-08-06,125396,Ramona the Pest - by Beverly Cleary,FALSE,0.25,0.5,0.3333333333333333,6.9388939039072276e-18
gpt-4o-2024-08-06,125396,The Mouse and the Motorcycle - by Beverly Cleary,FALSE,0.5,1,0.6666666666666666,0.33333333333333337
gpt-4o-2024-08-06,125396,The One and Only Ivan - by Katherine Applegate,TRUE,0.2,1,0.33333333333333337,-0.02222222222222222
gpt-4o-2024-08-06,126814,The Hobbit - by J.R.R. Tolkien,TRUE,0.4,1,0.5714285714285715,0.3638888888888889
gpt-4o-2024-08-06,126814,The Knitter's Book of Yarn - by Clara Parkes,FALSE,0.25,1,0.4,0.3861111111111111
gpt-4o-2024-08-06,126814,The Modern Witchcraft Spell Book - by Skye Alexander,FALSE,0.3333333333333333,1,0.5,0.1277777777777778
gpt-4o-2024-08-06,126814,The No. 1 Ladies' Detective Agency - by Alexander McCall Smith,TRUE,0.4,1,0.5714285714285715,0.475
gpt-4o-2024-08-06,127481,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World - by Tracy Kidder",TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.4694469519536138e-18
gpt-4o-2024-08-06,127481,Nickel and Dimed: On (Not) Getting By in America - by Barbara Ehrenreich,TRUE,0,0,NA,0
gpt-4o-2024-08-06,127481,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change - by Stephen R. Covey,FALSE,0.2,1,0.33333333333333337,0.4638888888888889
gpt-4o-2024-08-06,127481,Who Moved My Cheese?: An Amazing Way to Deal with Change in Your Work and in Your Life - by Spencer Johnson,FALSE,0.2,1,0.33333333333333337,0.3611111111111111
gpt-4o-2024-08-06,127914,Into the Wild - by Jon Krakauer,TRUE,0,0,NA,-0.06111111111111111
gpt-4o-2024-08-06,127914,The Bridges of Madison County - by Robert James Waller,FALSE,0.16666666666666666,1,0.2857142857142857,0.4694444444444444
gpt-4o-2024-08-06,127914,The Joy Luck Club - by Amy Tan,FALSE,0,0,NA,0.3333333333333333
gpt-4o-2024-08-06,127914,The Stand - by Stephen King,TRUE,0,0,NA,0
gpt-4o-2024-08-06,130157,Speak - by Laurie Halse Anderson,TRUE,0.3333333333333333,0.5,0.4,0.16666666666666666
gpt-4o-2024-08-06,130157,The Notebook - by Nicholas Sparks,FALSE,0,0,NA,-0.04444444444444444
gpt-4o-2024-08-06,130157,The Perks of Being a Wallflower - by Stephen Chbosky,TRUE,0.2,1,0.33333333333333337,0.13333333333333333
gpt-4o-2024-08-06,130157,The Pilot's Wife - by Anita Shreve,FALSE,0,0,NA,0.36666666666666664
gpt-4o-2024-08-06,136193,Atonement - by Ian McEwan,TRUE,0,0,NA,0
gpt-4o-2024-08-06,136193,The Amazing Adventures of Kavalier & Clay - by Michael Chabon,TRUE,0.5,1,0.6666666666666666,0.04166666666666666
gpt-4o-2024-08-06,136193,The Pilot's Wife - by Anita Shreve,FALSE,0.4,1,0.5714285714285715,0.35555555555555557
gpt-4o-2024-08-06,136193,The Secret Life of Bees - by Sue Monk Kidd,FALSE,0.75,0.75,0.75,0.3611111111111111
gpt-4o-2024-08-06,137803,Homo Faber - by Max Frisch,TRUE,0.25,0.3333333333333333,0.28571428571428575,0.01111111111111111
gpt-4o-2024-08-06,137803,Sword Art Online: Aincrad - by Reki Kawahara,FALSE,0.4,0.6666666666666666,0.5,0.5416666666666666
gpt-4o-2024-08-06,137803,The Metamorphosis - by Franz Kafka,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.15000000000000002
gpt-4o-2024-08-06,137803,The Sorrows of Young Werther - by Johann Wolfgang von Goethe,FALSE,0.25,0.3333333333333333,0.28571428571428575,-0.03611111111111111
gpt-4o-2024-08-06,139206,The Bridges of Madison County - by Robert James Waller,FALSE,0.6666666666666666,1,0.8,0.28888888888888886
gpt-4o-2024-08-06,139206,The Gift - by Danielle Steel,TRUE,0.5,1,0.6666666666666666,0.18333333333333335
gpt-4o-2024-08-06,139206,The Horse Whisperer - by Nicholas Evans,TRUE,0.4,0.6666666666666666,0.5,0.17777777777777778
gpt-4o-2024-08-06,139206,The Notebook - by Nicholas Sparks,FALSE,0.6666666666666666,1,0.8,0.19444444444444448
gpt-4o-2024-08-06,142076,Cat's Cradle - by Kurt Vonnegut,TRUE,0.25,1,0.4,0.07500000000000001
gpt-4o-2024-08-06,142076,The Cost of Discipleship - by Dietrich Bonhoeffer,TRUE,0.3333333333333333,0.5,0.4,0.03611111111111111
gpt-4o-2024-08-06,142076,The Da Vinci Code - by Dan Brown,FALSE,0.16666666666666666,1,0.2857142857142857,0.4472222222222222
gpt-4o-2024-08-06,142076,The God Delusion - by Richard Dawkins,FALSE,0.16666666666666666,1,0.2857142857142857,0.2833333333333333
gpt-4o-2024-08-06,142772,The Cowboy's Secret Baby - by Karen Rose Smith,FALSE,0.3333333333333333,1,0.5,0.3388888888888889
gpt-4o-2024-08-06,142772,The Last Song - by Nicholas Sparks,TRUE,0.16666666666666666,1,0.2857142857142857,0.28055555555555556
gpt-4o-2024-08-06,142772,The Notebook - by Nicholas Sparks,TRUE,0.25,0.5,0.3333333333333333,-0.00277777777777779
gpt-4o-2024-08-06,142772,The Rancher Returns - by Brenda Jackson,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
gpt-4o-2024-08-06,147045,Fried Green Tomatoes at the Whistle Stop Cafe - by Fannie Flagg,FALSE,0.3333333333333333,1,0.5,0.6833333333333333
gpt-4o-2024-08-06,147045,The Great Gatsby - by F. Scott Fitzgerald,TRUE,0,0,NA,0
gpt-4o-2024-08-06,147045,The Little Book of Hygge: The Danish Way to Live Well - by Meik Wiking,FALSE,0.6,1,0.7499999999999999,0.3666666666666667
gpt-4o-2024-08-06,147045,The Virgin Blue - by Tracy Chevalier,TRUE,0.16666666666666666,1,0.2857142857142857,0.03055555555555554
gpt-4o-2024-08-06,147307,Circle of Friends - by Maeve Binchy,TRUE,0.3333333333333333,1,0.5,0.21944444444444444
gpt-4o-2024-08-06,147307,The House at Pooh Corner - by A.A. Milne,TRUE,0.25,1,0.4,0.24444444444444444
gpt-4o-2024-08-06,147307,The Perfect Lover - by Stephanie Laurens,FALSE,0.6666666666666666,1,0.8,0.3055555555555555
gpt-4o-2024-08-06,147307,The Secret Diaries of Miss Miranda Cheever - by Julia Quinn,FALSE,0.8,0.8,0.8000000000000002,0.37222222222222223
gpt-4o-2024-08-06,148121,Beloved - by Toni Morrison,TRUE,0.2,1,0.33333333333333337,0.12222222222222222
gpt-4o-2024-08-06,148121,Summer on Blossom Street - by Debbie Macomber,FALSE,0.3333333333333333,1,0.5,0.3055555555555555
gpt-4o-2024-08-06,148121,The Witness - by Nora Roberts,FALSE,0.3333333333333333,1,0.5,0.5444444444444444
gpt-4o-2024-08-06,148121,The World According to Garp - by John Irving,TRUE,0,0,NA,0
gpt-4o-2024-08-06,155680,Children of Dune - by Frank Herbert,TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01111111111111111
gpt-4o-2024-08-06,155680,Heart of Darkness - by Joseph Conrad,FALSE,0,0,NA,0.5
gpt-4o-2024-08-06,155680,The Left Hand of Darkness - by Ursula K. Le Guin,TRUE,0.4,0.6666666666666666,0.5,0.02777777777777777
gpt-4o-2024-08-06,155680,The Name of the Rose - by Umberto Eco,FALSE,0.25,0.5,0.3333333333333333,0.14444444444444443
gpt-4o-2024-08-06,159506,Snow Crash - by Neal Stephenson,TRUE,0,0,NA,0
gpt-4o-2024-08-06,159506,The Firm - by John Grisham,FALSE,0,0,NA,-0.00833333333333334
gpt-4o-2024-08-06,159506,The Pelican Brief - by John Grisham,FALSE,0,0,NA,0.16388888888888886
gpt-4o-2024-08-06,159506,The Sun Also Rises - by Ernest Hemingway,TRUE,0.25,1,0.4,0.04444444444444444
gpt-4o-2024-08-06,161037,The Bad Place - by Dean R. Koontz,FALSE,0.3333333333333333,1,0.5,0.2861111111111111
gpt-4o-2024-08-06,161037,The Shining - by Stephen King,TRUE,0.5,1,0.6666666666666666,0.16944444444444445
gpt-4o-2024-08-06,161037,The Villa - by Nora Roberts,FALSE,0.8333333333333334,1,0.9090909090909092,0.24722222222222223
gpt-4o-2024-08-06,161037,The Witness - by Nora Roberts,TRUE,0.8,0.8,0.8000000000000002,0.06111111111111111
gpt-4o-2024-08-06,162980,The Da Vinci Code - by Dan Brown,FALSE,0.5,0.6666666666666666,0.5714285714285715,0.33888888888888885
gpt-4o-2024-08-06,162980,The Firm - by John Grisham,FALSE,0.5,0.5,0.5,0.08055555555555555
gpt-4o-2024-08-06,162980,The Girl with the Dragon Tattoo - by Stieg Larsson,TRUE,0.5,1,0.6666666666666666,0.3638888888888889
gpt-4o-2024-08-06,162980,The Silence of the Lambs - by Thomas Harris,TRUE,0.5,0.5,0.5,0.1
gpt-4o-2024-08-06,167012,Au bonheur des ogres - by Daniel Pennac,TRUE,0.3333333333333333,1,0.5,0.125
gpt-4o-2024-08-06,167012,She's Come Undone - by Wally Lamb,TRUE,0,0,NA,-0.1111111111111111
gpt-4o-2024-08-06,167012,The Hive - by Henri Vincenot,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
gpt-4o-2024-08-06,167012,The Mists of Avalon - by Marion Zimmer Bradley,FALSE,0,0,NA,-0.08888888888888889
gpt-4o-2024-08-06,167587,The Da Vinci Code - by Dan Brown,FALSE,0.25,0.5,0.3333333333333333,0.3194444444444444
gpt-4o-2024-08-06,167587,The Girl with the Dragon Tattoo - by Stieg Larsson,FALSE,0.5,0.6666666666666666,0.5714285714285715,0.4638888888888889
gpt-4o-2024-08-06,167587,The Secret Life of Bees - by Sue Monk Kidd,TRUE,0.6,1,0.7499999999999999,0.275
gpt-4o-2024-08-06,167587,Where the Crawdads Sing - by Delia Owens,TRUE,0.5,0.5,0.5,0.06944444444444445
gpt-4o-2024-08-06,171045,Postmortem - by Patricia Daniels Cornwell,TRUE,0.3333333333333333,1,0.5,0.14166666666666666
gpt-4o-2024-08-06,171045,Sudden Mischief - by Robert B. Parker,TRUE,0.16666666666666666,1,0.2857142857142857,0.13055555555555556
gpt-4o-2024-08-06,171045,The Alchemist - by Paulo Coelho,FALSE,0.5,1,0.6666666666666666,0.5194444444444445
gpt-4o-2024-08-06,171045,The Da Vinci Code - by Dan Brown,FALSE,0.5,1,0.6666666666666666,0.4222222222222222
gpt-4o-2024-08-06,187990,One for the Money - by Janet Evanovich,TRUE,0.75,0.75,0.75,0.27777777777777773
gpt-4o-2024-08-06,187990,The Girl with the Dragon Tattoo - by Stieg Larsson,FALSE,0.4,0.6666666666666666,0.5,0.17777777777777776
gpt-4o-2024-08-06,187990,The Murder of Roger Ackroyd - by Agatha Christie,TRUE,0.5,1,0.6666666666666666,0.04722222222222222
gpt-4o-2024-08-06,187990,The Stranger Beside Me - by Ann Rule,FALSE,1,0.8,0.888888888888889,0.4805555555555555
gpt-4o-2024-08-06,195694,"The Lion, the Witch and the Wardrobe - by C. S. Lewis",FALSE,0,0,NA,0.14444444444444446
gpt-4o-2024-08-06,195694,The Silver Kiss - by Annette Curtis Klause,TRUE,0.2,1,0.33333333333333337,0.06666666666666667
gpt-4o-2024-08-06,195694,The Vampire Lestat - by Anne Rice,TRUE,0.25,0.3333333333333333,0.28571428571428575,0
gpt-4o-2024-08-06,195694,Wicked: The Life and Times of the Wicked Witch of the West - by Gregory Maguire,FALSE,0.2,1,0.33333333333333337,0.5055555555555555
gpt-4o-2024-08-06,196106,Gentle Rogue - by Johanna Lindsey,FALSE,0.2,1,0.33333333333333337,0.4972222222222222
gpt-4o-2024-08-06,196106,The Kadin - by Bertrice Small,TRUE,0.3333333333333333,0.5,0.4,0.01666666666666666
gpt-4o-2024-08-06,196106,The MacGregor Brides - by Nora Roberts,FALSE,0,0,NA,-0.00555555555555555
gpt-4o-2024-08-06,196106,The Sheik - by E.M. Hull,TRUE,0.75,0.75,0.75,0.10833333333333332
gpt-4o-2024-08-06,196502,"Eat, Pray, Love - by Elizabeth Gilbert",FALSE,0.2,1,0.33333333333333337,0.14166666666666664
gpt-4o-2024-08-06,196502,The Omnivore's Dilemma: A Natural History of Four Meals - by Michael Pollan,TRUE,0.4,0.6666666666666666,0.5,0.1
